customer_id,cust_id,email,country,currency,region_code,created_date
C0007410,C0007410,user7410@example.com,PL,EUR,R04,2023-02-16
C0007411,C0007411,user7411@example.com,ES,EUR,R14,2023-09-02
C0007412,C0007412,user7412@example.com,PL,EUR,R12,2024-04-21
C0007413,C0007413,user7413@example.com,SE,EUR,R08,2024-06-09
C0007414,CUS0007414,user7414@example.com,US,USD,R14,2024-07-13
C0007415,C0007415,user7415@example.com,US,PLN,R23,2023-04-17
C0007416,C0007416,user7416@example.com,FR,PLN,R02,2023-09-16
C0007417,C0007417,user7417@example.com,FR,PLN,R18,2023-04-25
C0007418,C0007418,user7418@example.com,ES,EUR,R16,2024-06-25
C0007419,C0007419,user7419@example.com,US,USD,R07,2024-03-25
C0007420,C0007420,user7420@example.com,US,USD,R03,2024-06-24
C0007421,C0007421,user7421@example.com,DE,EUR,R11,2023-01-19
C0007422,C0007422,user7422@example.com,DE,EUR,R24,2024-07-03
C0007423,C0007423,user7423@example.com,DE,USD,R19,2024-04-21
C0007424,C0007424,user7424@example.com,US,PLN,R07,2024-01-22
C0007425,C0007425,user7425@example.com,PL,EUR,R05,2023-03-04
C0007426,C0007426,user7426@example.com,US,EUR,R21,2023-08-18
C0007427,C0007427,user7427@example.com,NL,USD,R19,2024-07-14
C0007428,C0007428,user7428@example.com,DE,GBP,R16,2024-03-27
C0007429,C0007429,user7429@example.com,SE,GBP,R09,2024-04-21
C0007430,C0007430,user7430@example.com,ES,USD,R23,2024-05-27
C0007431,C0007431,user7431@example.com,US,USD,R15,2024-01-01
C0007432,C0007432,user7432@example.com,ES,USD,R16,2024-08-27
C0007433,C0007433,user7433@example.com,US,PLN,R20,2024-08-12
C0007434,CUS0007434,user7434@example.com,PL,USD,R17,2023-01-22
C0007435,CUS0007435,user7435@example.com,US,USD,R13,2023-01-26
C0007436,C0007436,user7436@example.com,FR,EUR,R05,2023-08-09
C0007437,C0007437,user7437@example.com,GB,EUR,R05,2023-11-10
C0007438,C0007438,user7438@example.com,GB,EUR,R23,2024-04-10
C0007439,C0007439,user7439@example.com,DE,EUR,R11,2024-08-01
C0007440,C0007440,user7440@example.com,NL,PLN,R10,2023-01-03
C0007441,CUS0007441,user7441@example.com,ES,EUR,R25,2023-11-26
C0007442,C0007442,user7442@example.com,DE,USD,R02,2024-07-11
C0007443,C0007443,user7443@example.com,SE,EUR,R23,2023-07-08
C0007444,CUS0007444,user7444@example.com,ES,EUR,R16,2023-08-11
C0007445,C0007445,user7445@example.com,FR,USD,R17,2023-09-11
C0007446,C0007446,user7446@example.com,FR,EUR,R15,2023-11-21
C0007447,C0007447,user7447@example.com,NL,EUR,R19,2024-09-13
C0007448,C0007448,user7448@example.com,NL,USD,R14,2023-06-25
C0007449,CUS0007449,user7449@example.com,ES,EUR,R15,2024-08-24
C0007450,C0007450,user7450@example.com,US,EUR,R01,2024-09-26
C0007451,C0007451,user7451@example.com,SE,EUR,R25,2024-03-31
C0007452,C0007452,user7452@example.com,US,EUR,R05,2023-07-11
C0007453,C0007453,user7453@example.com,GB,EUR,R07,2024-11-03
C0007454,C0007454,user7454@example.com,GB,USD,R04,2023-02-16
C0007455,C0007455,user7455@example.com,US,EUR,R21,2024-05-25
C0007456,C0007456,user7456@example.com,US,EUR,R22,2024-04-05
C0007457,C0007457,user7457@example.com,NL,USD,R07,2024-02-19
C0007458,CUS0007458,user7458@example.com,US,EUR,R12,2024-05-18
C0007459,C0007459,user7459@example.com,DE,USD,R13,2024-08-05
C0007460,C0007460,user7460@example.com,US,USD,R21,2023-02-18
C0007461,C0007461,user7461@example.com,SE,EUR,R25,2023-10-19
C0007462,CUS0007462,user7462@example.com,NL,GBP,R03,2023-05-20
C0007463,C0007463,user7463@example.com,NL,PLN,R15,2023-08-09
C0007464,C0007464,user7464@example.com,US,EUR,R21,2023-12-19
C0007465,CUS0007465,user7465@example.com,US,USD,R13,2023-11-10
C0007466,C0007466,user7466@example.com,US,USD,R19,2023-02-10
C0007467,C0007467,user7467@example.com,SE,PLN,R24,2024-06-06
C0007468,C0007468,user7468@example.com,US,USD,R25,2024-08-22
C0007469,C0007469,user7469@example.com,FR,EUR,R06,2023-08-09
C0007470,C0007470,user7470@example.com,US,EUR,R08,2023-06-12
C0007471,C0007471,user7471@example.com,SE,EUR,R18,2023-07-05
C0007472,C0007472,user7472@example.com,DE,PLN,R01,2023-05-16
C0007473,C0007473,user7473@example.com,US,USD,R23,2024-08-17
C0007474,CUS0007474,user7474@example.com,DE,EUR,R21,2024-04-28
C0007475,C0007475,user7475@example.com,PL,GBP,R25,2023-06-11
C0007476,C0007476,user7476@example.com,PL,EUR,R08,2024-02-28
C0007477,CUS0007477,user7477@example.com,US,EUR,R07,2023-10-14
C0007478,C0007478,user7478@example.com,GB,EUR,R17,2023-09-10
C0007479,C0007479,user7479@example.com,DE,EUR,R16,2024-03-13
C0007480,C0007480,user7480@example.com,ES,EUR,R18,2024-05-10
C0007481,C0007481,user7481@example.com,DE,GBP,R09,2024-03-17
C0007482,C0007482,user7482@example.com,FR,USD,R14,2024-10-06
C0007483,C0007483,user7483@example.com,US,USD,R07,2024-07-28
C0007484,C0007484,user7484@example.com,FR,EUR,R24,2024-06-19
C0007485,C0007485,user7485@example.com,NL,GBP,R08,2024-10-18
C0007486,C0007486,user7486@example.com,US,USD,R02,2023-06-01
C0007487,C0007487,user7487@example.com,US,PLN,R25,2024-07-17
C0007488,C0007488,user7488@example.com,ES,EUR,R13,2023-01-19
C0007489,C0007489,user7489@example.com,US,EUR,R17,2023-03-29
C0007490,C0007490,user7490@example.com,US,EUR,R06,2024-10-29
C0007491,C0007491,user7491@example.com,PL,USD,R14,2024-11-17
C0007492,C0007492,user7492@example.com,FR,PLN,R01,2024-08-03
C0007493,C0007493,user7493@example.com,ES,USD,R23,2024-02-25
C0007494,CUS0007494,user7494@example.com,PL,USD,R07,2023-01-03
C0007495,C0007495,user7495@example.com,PL,USD,R02,2024-11-21
C0007496,C0007496,user7496@example.com,US,USD,R07,2023-11-23
C0007497,C0007497,user7497@example.com,SE,USD,R08,2023-03-09
C0007498,C0007498,user7498@example.com,SE,EUR,R12,2023-05-10
C0007499,C0007499,user7499@example.com,PL,EUR,R19,2024-04-28
C0007500,C0007500,user7500@example.com,GB,PLN,R18,2024-05-20
C0007501,C0007501,user7501@example.com,US,EUR,R16,2023-05-20
C0007502,C0007502,user7502@example.com,US,EUR,R15,2023-04-17
C0007503,C0007503,user7503@example.com,NL,USD,R11,2023-02-09
C0007504,C0007504,user7504@example.com,PL,GBP,R17,2023-03-04
C0007505,C0007505,user7505@example.com,ES,EUR,R23,2023-09-06
C0007506,C0007506,user7506@example.com,FR,EUR,R13,2024-06-05
C0007507,C0007507,user7507@example.com,ES,USD,R01,2023-01-25
C0007508,C0007508,user7508@example.com,SE,GBP,R19,2023-09-11
C0007509,C0007509,user7509@example.com,SE,PLN,R02,2024-03-09
C0007510,C0007510,user7510@example.com,US,EUR,R09,2023-12-10
C0007511,CUS0007511,user7511@example.com,DE,USD,R09,2023-04-04
C0007512,C0007512,user7512@example.com,US,EUR,R14,2024-11-25
C0007513,C0007513,user7513@example.com,DE,EUR,R16,2023-05-30
C0007514,C0007514,user7514@example.com,SE,PLN,R03,2024-05-15
C0007515,C0007515,user7515@example.com,NL,EUR,R09,2023-04-07
C0007516,C0007516,user7516@example.com,GB,USD,R18,2023-01-17
C0007517,C0007517,user7517@example.com,SE,USD,R21,2023-08-01
C0007518,C0007518,user7518@example.com,ES,USD,R01,2023-08-13
C0007519,C0007519,user7519@example.com,DE,EUR,R16,2023-04-28
C0007520,CUS0007520,user7520@example.com,US,PLN,R01,2023-10-05
C0007521,C0007521,user7521@example.com,US,EUR,R22,2024-11-10
C0007522,C0007522,user7522@example.com,US,USD,R03,2023-04-25
C0007523,C0007523,user7523@example.com,US,EUR,R03,2024-05-19
C0007524,C0007524,user7524@example.com,GB,GBP,R19,2024-03-18
C0007525,C0007525,user7525@example.com,NL,USD,R22,2023-05-05
C0007526,C0007526,user7526@example.com,GB,USD,R03,2023-01-16
C0007527,C0007527,user7527@example.com,GB,EUR,R13,2024-09-19
C0007528,C0007528,user7528@example.com,ES,USD,R09,2024-11-07
C0007529,C0007529,user7529@example.com,SE,USD,R22,2024-08-22
C0007530,C0007530,user7530@example.com,US,USD,R10,2023-03-25
C0007531,C0007531,user7531@example.com,DE,EUR,R05,2024-04-24
C0007532,C0007532,user7532@example.com,US,PLN,R04,2023-08-07
C0007533,C0007533,user7533@example.com,ES,EUR,R14,2024-06-21
C0007534,CUS0007534,user7534@example.com,NL,EUR,R09,2023-11-08
C0007535,C0007535,user7535@example.com,GB,EUR,R20,2024-08-08
C0007536,C0007536,user7536@example.com,GB,EUR,R09,2024-02-25
C0007537,CUS0007537,user7537@example.com,GB,EUR,R07,2023-06-15
C0007538,C0007538,user7538@example.com,FR,PLN,R10,2024-07-19
C0007539,C0007539,user7539@example.com,US,EUR,R24,2023-02-06
C0007540,C0007540,user7540@example.com,NL,EUR,R14,2024-09-12
C0007541,CUS0007541,user7541@example.com,GB,EUR,R13,2024-04-23
C0007542,C0007542,user7542@example.com,SE,GBP,R11,2024-10-06
C0007543,C0007543,user7543@example.com,US,USD,R15,2023-01-02
C0007544,C0007544,user7544@example.com,DE,USD,R09,2024-03-24
C0007545,C0007545,user7545@example.com,PL,GBP,R20,2023-03-19
C0007546,C0007546,user7546@example.com,NL,EUR,R02,2023-05-06
C0007547,C0007547,user7547@example.com,SE,PLN,R14,2024-02-24
C0007548,C0007548,user7548@example.com,ES,EUR,R11,2023-05-01
C0007549,C0007549,user7549@example.com,PL,USD,R02,2023-06-12
C0007550,C0007550,user7550@example.com,FR,EUR,R18,2024-07-02
C0007551,C0007551,user7551@example.com,DE,EUR,R25,2024-03-25
C0007552,C0007552,user7552@example.com,FR,GBP,R17,2024-03-04
C0007553,C0007553,user7553@example.com,NL,EUR,R25,2024-10-30
C0007554,C0007554,user7554@example.com,DE,USD,R19,2023-01-08
C0007555,C0007555,user7555@example.com,SE,EUR,R07,2024-08-10
C0007556,C0007556,user7556@example.com,PL,EUR,R22,2024-03-05
C0007557,C0007557,user7557@example.com,SE,USD,R05,2023-03-20
C0007558,C0007558,user7558@example.com,ES,EUR,R10,2023-04-13
C0007559,C0007559,user7559@example.com,PL,GBP,R18,2024-02-09
C0007560,CUS0007560,user7560@example.com,US,USD,R03,2024-10-18
C0007561,C0007561,user7561@example.com,US,USD,R22,2023-06-18
C0007562,C0007562,user7562@example.com,GB,EUR,R14,2023-06-10
C0007563,C0007563,user7563@example.com,GB,USD,R09,2023-03-31
C0007564,C0007564,user7564@example.com,US,USD,R08,2023-01-18
C0007565,C0007565,user7565@example.com,SE,EUR,R10,2024-04-25
C0007566,C0007566,user7566@example.com,US,EUR,R09,2024-08-08
C0007567,C0007567,user7567@example.com,NL,EUR,R03,2023-02-12
C0007568,C0007568,user7568@example.com,US,USD,R15,2024-06-03
C0007569,C0007569,user7569@example.com,US,USD,R05,2023-03-24
C0007570,C0007570,user7570@example.com,US,EUR,R16,2024-06-06
C0007571,C0007571,user7571@example.com,US,EUR,R20,2023-08-25
C0007572,C0007572,user7572@example.com,ES,EUR,R04,2023-09-01
C0007573,CUS0007573,user7573@example.com,US,USD,R12,2024-07-18
C0007574,C0007574,user7574@example.com,GB,EUR,R07,2023-04-06
C0007575,C0007575,user7575@example.com,US,EUR,R01,2024-06-20
C0007576,C0007576,user7576@example.com,FR,USD,R25,2024-01-25
C0007577,C0007577,user7577@example.com,US,USD,R21,2024-05-27
C0007578,C0007578,user7578@example.com,FR,PLN,R25,2023-02-21
C0007579,C0007579,user7579@example.com,US,EUR,R11,2023-09-09
C0007580,C0007580,user7580@example.com,US,EUR,R08,2024-02-02
C0007581,C0007581,user7581@example.com,FR,EUR,R19,2024-01-30
C0007582,C0007582,user7582@example.com,FR,EUR,R04,2024-04-23
C0007583,CUS0007583,user7583@example.com,FR,USD,R05,2024-11-16
C0007584,C0007584,user7584@example.com,PL,USD,R20,2023-06-02
C0007585,C0007585,user7585@example.com,US,EUR,R24,2023-02-14
C0007586,C0007586,user7586@example.com,FR,USD,R13,2024-04-07
C0007587,C0007587,user7587@example.com,FR,USD,R24,2023-08-09
C0007588,C0007588,user7588@example.com,PL,EUR,R11,2023-11-07
C0007589,C0007589,user7589@example.com,GB,EUR,R04,2024-01-22
C0007590,C0007590,user7590@example.com,US,USD,R02,2024-09-08
C0007591,C0007591,user7591@example.com,GB,USD,R16,2024-05-31
C0007592,C0007592,user7592@example.com,DE,USD,R08,2023-06-25
C0007593,C0007593,user7593@example.com,ES,GBP,R10,2024-08-28
C0007594,C0007594,user7594@example.com,DE,USD,R05,2023-05-04
C0007595,CUS0007595,user7595@example.com,US,EUR,R07,2023-10-28
C0007596,C0007596,user7596@example.com,GB,USD,R19,2023-02-27
C0007597,C0007597,user7597@example.com,PL,USD,R18,2023-07-28
C0007598,C0007598,user7598@example.com,NL,EUR,R19,2023-08-21
C0007599,C0007599,user7599@example.com,DE,EUR,R02,2023-11-28
C0007600,C0007600,user7600@example.com,SE,EUR,R25,2024-11-16
C0007601,C0007601,user7601@example.com,DE,EUR,R25,2023-05-07
C0007602,C0007602,user7602@example.com,US,EUR,R08,2024-11-08
C0007603,C0007603,user7603@example.com,GB,EUR,R15,2023-03-22
C0007604,C0007604,user7604@example.com,PL,USD,R08,2024-04-15
C0007605,C0007605,user7605@example.com,ES,EUR,R18,2023-12-26
C0007606,CUS0007606,user7606@example.com,NL,EUR,R16,2024-11-14
C0007607,C0007607,user7607@example.com,NL,EUR,R09,2023-04-09
C0007608,C0007608,user7608@example.com,FR,EUR,R01,2023-04-18
C0007609,C0007609,user7609@example.com,GB,GBP,R23,2024-11-01
C0007610,C0007610,user7610@example.com,NL,USD,R12,2024-06-09
C0007611,C0007611,user7611@example.com,PL,EUR,R23,2024-03-02
C0007612,C0007612,user7612@example.com,PL,GBP,R15,2024-01-11
C0007613,C0007613,user7613@example.com,GB,PLN,R04,2023-12-23
C0007614,C0007614,user7614@example.com,US,EUR,R17,2023-01-22
C0007615,C0007615,user7615@example.com,PL,EUR,R13,2024-03-26
C0007616,C0007616,user7616@example.com,DE,EUR,R13,2024-07-12
C0007617,C0007617,user7617@example.com,US,USD,R11,2024-10-21
C0007618,C0007618,user7618@example.com,FR,USD,R06,2023-01-17
C0007619,C0007619,user7619@example.com,DE,EUR,R09,2023-04-12
C0007620,C0007620,user7620@example.com,US,GBP,R11,2024-07-19
C0007621,C0007621,user7621@example.com,SE,EUR,R22,2024-09-23
C0007622,C0007622,user7622@example.com,US,USD,R22,2024-02-26
C0007623,C0007623,user7623@example.com,NL,USD,R04,2023-11-05
C0007624,C0007624,user7624@example.com,PL,EUR,R12,2023-12-11
C0007625,C0007625,user7625@example.com,FR,EUR,R18,2023-03-19
C0007626,C0007626,user7626@example.com,FR,USD,R18,2023-03-13
C0007627,C0007627,user7627@example.com,FR,PLN,R15,2023-01-08
C0007628,C0007628,user7628@example.com,PL,EUR,R14,2024-08-03
C0007629,C0007629,user7629@example.com,US,PLN,R01,2024-09-28
C0007630,CUS0007630,user7630@example.com,GB,USD,R15,2024-04-18
C0007631,C0007631,user7631@example.com,SE,USD,R25,2023-04-03
C0007632,C0007632,user7632@example.com,US,EUR,R02,2024-07-17
C0007633,C0007633,user7633@example.com,US,EUR,R23,2024-08-13
C0007634,CUS0007634,user7634@example.com,US,USD,R22,2023-09-06
C0007635,CUS0007635,user7635@example.com,US,PLN,R01,2024-07-01
C0007636,C0007636,user7636@example.com,ES,EUR,R03,2024-01-05
C0007637,C0007637,user7637@example.com,ES,PLN,R24,2024-09-22
C0007638,C0007638,user7638@example.com,US,EUR,R19,2023-05-09
C0007639,C0007639,user7639@example.com,US,EUR,R02,2023-07-15
C0007640,CUS0007640,user7640@example.com,ES,PLN,R17,2023-05-15
C0007641,CUS0007641,user7641@example.com,DE,USD,R18,2023-01-09
C0007642,C0007642,user7642@example.com,US,USD,R24,2024-01-18
C0007643,C0007643,user7643@example.com,US,EUR,R08,2023-05-16
C0007644,C0007644,user7644@example.com,GB,USD,R25,2024-04-24
C0007645,C0007645,user7645@example.com,ES,EUR,R06,2024-01-02
C0007646,C0007646,user7646@example.com,ES,USD,R22,2023-10-06
C0007647,C0007647,user7647@example.com,NL,USD,R20,2023-06-15
C0007648,C0007648,user7648@example.com,NL,EUR,R20,2023-09-07
C0007649,C0007649,user7649@example.com,FR,EUR,R14,2023-03-23
C0007650,C0007650,user7650@example.com,ES,EUR,R20,2024-08-10
C0007651,C0007651,user7651@example.com,PL,EUR,R10,2023-01-30
C0007652,C0007652,user7652@example.com,FR,USD,R12,2024-01-30
C0007653,CUS0007653,user7653@example.com,US,EUR,R19,2023-05-27
C0007654,C0007654,user7654@example.com,DE,PLN,R15,2024-02-02
C0007655,C0007655,user7655@example.com,PL,PLN,R23,2024-06-26
C0007656,C0007656,user7656@example.com,NL,EUR,R15,2024-09-19
C0007657,C0007657,user7657@example.com,GB,PLN,R23,2023-03-05
C0007658,C0007658,user7658@example.com,US,EUR,R25,2023-12-21
C0007659,C0007659,user7659@example.com,GB,EUR,R21,2023-12-26
C0007660,C0007660,user7660@example.com,SE,USD,R04,2023-08-15
C0007661,C0007661,user7661@example.com,SE,EUR,R07,2024-04-06
C0007662,C0007662,user7662@example.com,US,EUR,R06,2024-09-03
C0007663,C0007663,user7663@example.com,DE,EUR,R08,2023-10-25
C0007664,CUS0007664,user7664@example.com,NL,EUR,R09,2024-07-26
C0007665,C0007665,user7665@example.com,SE,EUR,R18,2023-09-15
C0007666,C0007666,user7666@example.com,DE,EUR,R17,2023-02-13
C0007667,C0007667,user7667@example.com,SE,EUR,R01,2024-10-15
C0007668,CUS0007668,user7668@example.com,GB,EUR,R19,2023-01-06
C0007669,CUS0007669,user7669@example.com,PL,EUR,R01,2023-08-05
C0007670,CUS0007670,user7670@example.com,SE,EUR,R17,2023-07-13
C0007671,C0007671,user7671@example.com,DE,EUR,R16,2024-05-26
C0007672,C0007672,user7672@example.com,SE,USD,R15,2024-06-12
C0007673,C0007673,user7673@example.com,ES,EUR,R03,2023-04-29
C0007674,C0007674,user7674@example.com,DE,EUR,R21,2023-06-24
C0007675,C0007675,user7675@example.com,FR,USD,R25,2023-05-04
C0007676,C0007676,user7676@example.com,SE,EUR,R18,2024-03-07
C0007677,C0007677,user7677@example.com,US,PLN,R14,2024-06-08
C0007678,C0007678,user7678@example.com,NL,USD,R11,2023-08-10
C0007679,CUS0007679,user7679@example.com,DE,USD,R25,2024-10-06
C0007680,C0007680,user7680@example.com,NL,USD,R05,2023-02-03
C0007681,CUS0007681,user7681@example.com,US,PLN,R16,2024-10-31
C0007682,C0007682,user7682@example.com,NL,USD,R11,2024-06-21
C0007683,C0007683,user7683@example.com,US,PLN,R07,2024-05-10
C0007684,C0007684,user7684@example.com,SE,EUR,R10,2023-12-18
C0007685,C0007685,user7685@example.com,US,GBP,R16,2024-03-13
C0007686,C0007686,user7686@example.com,US,EUR,R20,2024-03-30
C0007687,C0007687,user7687@example.com,PL,PLN,R17,2023-09-01
C0007688,C0007688,user7688@example.com,SE,EUR,R10,2024-01-04
C0007689,C0007689,user7689@example.com,SE,EUR,R21,2023-03-15
C0007690,CUS0007690,user7690@example.com,PL,USD,R15,2023-10-01
C0007691,C0007691,user7691@example.com,NL,EUR,R21,2024-01-25
C0007692,CUS0007692,user7692@example.com,ES,USD,R19,2023-07-31
C0007693,C0007693,user7693@example.com,DE,PLN,R03,2024-04-18
C0007694,C0007694,user7694@example.com,ES,GBP,R15,2023-05-04
C0007695,C0007695,user7695@example.com,NL,EUR,R20,2023-09-05
C0007696,C0007696,user7696@example.com,DE,EUR,R25,2024-01-21
C0007697,C0007697,user7697@example.com,FR,USD,R01,2024-07-28
C0007698,C0007698,user7698@example.com,SE,EUR,R03,2023-11-19
C0007699,C0007699,user7699@example.com,SE,PLN,R12,2024-07-29
C0007700,C0007700,user7700@example.com,DE,GBP,R20,2023-03-04
C0007701,C0007701,user7701@example.com,FR,EUR,R08,2023-07-30
C0007702,C0007702,user7702@example.com,US,EUR,R08,2023-06-18
C0007703,C0007703,user7703@example.com,PL,EUR,R08,2024-10-18
C0007704,C0007704,user7704@example.com,SE,USD,R07,2024-02-12
C0007705,CUS0007705,user7705@example.com,NL,EUR,R05,2023-05-25
C0007706,C0007706,user7706@example.com,SE,EUR,R17,2024-09-18
C0007707,C0007707,user7707@example.com,PL,EUR,R03,2023-12-31
C0007708,C0007708,user7708@example.com,SE,USD,R21,2023-06-29
C0007709,C0007709,user7709@example.com,GB,EUR,R17,2024-08-31
C0007710,C0007710,user7710@example.com,PL,USD,R20,2024-01-24
C0007711,C0007711,user7711@example.com,FR,EUR,R20,2024-05-31
C0007712,C0007712,user7712@example.com,PL,EUR,R10,2024-01-06
C0007713,C0007713,user7713@example.com,US,USD,R03,2023-12-14
C0007714,CUS0007714,user7714@example.com,PL,EUR,R08,2024-06-20
C0007715,CUS0007715,user7715@example.com,FR,EUR,R18,2023-05-22
C0007716,CUS0007716,user7716@example.com,US,USD,R17,2024-02-29
C0007717,C0007717,user7717@example.com,DE,USD,R01,2024-02-26
C0007718,C0007718,user7718@example.com,SE,USD,R12,2023-11-07
C0007719,C0007719,user7719@example.com,GB,EUR,R22,2023-09-26
C0007720,C0007720,user7720@example.com,FR,EUR,R16,2024-06-30
C0007721,C0007721,user7721@example.com,DE,EUR,R18,2023-03-13
C0007722,C0007722,user7722@example.com,US,EUR,R14,2024-01-29
C0007723,CUS0007723,user7723@example.com,PL,EUR,R11,2024-10-20
C0007724,C0007724,user7724@example.com,ES,EUR,R25,2024-09-05
C0007725,C0007725,user7725@example.com,US,EUR,R18,2023-05-29
C0007726,C0007726,user7726@example.com,NL,EUR,R15,2024-07-10
C0007727,C0007727,user7727@example.com,US,EUR,R25,2023-04-21
C0007728,C0007728,user7728@example.com,SE,EUR,R11,2023-10-14
C0007729,C0007729,user7729@example.com,FR,EUR,R07,2024-07-26
C0007730,C0007730,user7730@example.com,NL,GBP,R08,2024-06-05
C0007731,C0007731,user7731@example.com,US,EUR,R23,2023-09-01
C0007732,C0007732,user7732@example.com,DE,PLN,R12,2024-10-31
C0007733,C0007733,user7733@example.com,US,GBP,R22,2024-11-11
C0007734,C0007734,user7734@example.com,FR,EUR,R25,2023-09-21
C0007735,CUS0007735,user7735@example.com,NL,EUR,R23,2023-08-22
C0007736,C0007736,user7736@example.com,NL,EUR,R21,2024-10-15
C0007737,C0007737,user7737@example.com,ES,USD,R25,2023-10-08
C0007738,C0007738,user7738@example.com,US,EUR,R18,2023-12-27
C0007739,CUS0007739,user7739@example.com,DE,EUR,R03,2023-01-08
C0007740,C0007740,user7740@example.com,US,EUR,R16,2024-09-28
C0007741,C0007741,user7741@example.com,PL,EUR,R08,2023-08-30
C0007742,C0007742,user7742@example.com,GB,EUR,R18,2023-01-18
C0007743,C0007743,user7743@example.com,DE,EUR,R10,2023-08-27
C0007744,C0007744,user7744@example.com,GB,EUR,R13,2024-11-23
C0007745,C0007745,user7745@example.com,US,GBP,R23,2023-10-09
C0007746,CUS0007746,user7746@example.com,GB,USD,R09,2024-07-19
C0007747,C0007747,user7747@example.com,FR,USD,R15,2023-07-10
C0007748,C0007748,user7748@example.com,FR,EUR,R04,2023-10-20
C0007749,C0007749,user7749@example.com,DE,EUR,R25,2023-11-14
C0007750,C0007750,user7750@example.com,PL,USD,R21,2023-06-29
C0007751,C0007751,user7751@example.com,GB,USD,R08,2024-02-15
C0007752,C0007752,user7752@example.com,GB,EUR,R03,2023-07-30
C0007753,C0007753,user7753@example.com,PL,USD,R13,2023-07-08
C0007754,C0007754,user7754@example.com,SE,EUR,R03,2024-02-18
C0007755,C0007755,user7755@example.com,US,USD,R16,2023-12-28
C0007756,C0007756,user7756@example.com,PL,GBP,R07,2023-06-09
C0007757,C0007757,user7757@example.com,PL,PLN,R21,2024-04-03
C0007758,C0007758,user7758@example.com,ES,USD,R17,2024-02-24
C0007759,CUS0007759,user7759@example.com,US,EUR,R05,2024-10-30
C0007760,C0007760,user7760@example.com,DE,GBP,R15,2023-03-24
C0007761,C0007761,user7761@example.com,GB,GBP,R20,2024-04-22
C0007762,C0007762,user7762@example.com,SE,EUR,R13,2024-11-16
C0007763,C0007763,user7763@example.com,GB,EUR,R07,2023-11-29
C0007764,C0007764,user7764@example.com,GB,EUR,R24,2023-01-29
C0007765,C0007765,user7765@example.com,GB,EUR,R24,2023-01-02
C0007766,C0007766,user7766@example.com,FR,EUR,R19,2023-06-25
C0007767,C0007767,user7767@example.com,GB,EUR,R06,2023-04-10
C0007768,C0007768,user7768@example.com,PL,EUR,R12,2023-04-27
C0007769,C0007769,user7769@example.com,FR,PLN,R13,2023-04-05
C0007770,C0007770,user7770@example.com,GB,USD,R05,2023-12-13
C0007771,C0007771,user7771@example.com,US,USD,R06,2024-01-14
C0007772,C0007772,user7772@example.com,GB,PLN,R24,2024-07-06
C0007773,C0007773,user7773@example.com,GB,USD,R05,2023-05-01
C0007774,C0007774,user7774@example.com,DE,USD,R01,2023-07-23
C0007775,CUS0007775,user7775@example.com,NL,EUR,R08,2024-03-15
C0007776,C0007776,user7776@example.com,ES,EUR,R12,2023-08-15
C0007777,C0007777,user7777@example.com,DE,USD,R03,2023-10-26
C0007778,C0007778,user7778@example.com,NL,EUR,R15,2024-02-26
C0007779,CUS0007779,user7779@example.com,GB,EUR,R22,2024-08-07
C0007780,C0007780,user7780@example.com,SE,EUR,R18,2024-11-06
C0007781,C0007781,user7781@example.com,NL,USD,R07,2024-03-31
C0007782,C0007782,user7782@example.com,PL,USD,R03,2024-10-01
C0007783,C0007783,user7783@example.com,US,USD,R25,2024-10-03
C0007784,C0007784,user7784@example.com,ES,PLN,R15,2023-03-09
C0007785,C0007785,user7785@example.com,DE,EUR,R14,2023-03-05
C0007786,C0007786,user7786@example.com,SE,GBP,R10,2024-05-02
C0007787,C0007787,user7787@example.com,DE,GBP,R22,2023-09-21
C0007788,C0007788,user7788@example.com,FR,USD,R15,2024-05-20
C0007789,C0007789,user7789@example.com,GB,EUR,R05,2023-03-02
C0007790,C0007790,user7790@example.com,NL,PLN,R09,2024-03-09
C0007791,C0007791,user7791@example.com,ES,EUR,R01,2024-06-10
C0007792,C0007792,user7792@example.com,GB,USD,R03,2023-04-10
C0007793,C0007793,user7793@example.com,FR,PLN,R01,2023-10-21
C0007794,C0007794,user7794@example.com,GB,USD,R20,2023-04-10
C0007795,C0007795,user7795@example.com,US,EUR,R19,2023-03-23
C0007796,C0007796,user7796@example.com,GB,USD,R09,2023-05-10
C0007797,C0007797,user7797@example.com,PL,EUR,R23,2024-11-16
C0007798,C0007798,user7798@example.com,US,USD,R14,2023-09-24
C0007799,C0007799,user7799@example.com,SE,EUR,R25,2024-11-04
C0007800,CUS0007800,user7800@example.com,FR,EUR,R09,2023-02-21
C0007801,C0007801,user7801@example.com,GB,EUR,R01,2023-11-29
C0007802,C0007802,user7802@example.com,SE,EUR,R14,2023-04-01
C0007803,C0007803,user7803@example.com,NL,USD,R12,2023-11-02
C0007804,C0007804,user7804@example.com,GB,PLN,R19,2024-05-30
C0007805,CUS0007805,user7805@example.com,DE,EUR,R05,2023-05-09
C0007806,C0007806,user7806@example.com,ES,EUR,R08,2024-01-01
C0007807,C0007807,user7807@example.com,SE,USD,R15,2024-06-12
C0007808,C0007808,user7808@example.com,NL,PLN,R19,2024-11-20
C0007809,C0007809,user7809@example.com,SE,EUR,R10,2024-05-27
C0007810,C0007810,user7810@example.com,US,EUR,R22,2023-01-12
C0007811,C0007811,user7811@example.com,SE,USD,R25,2024-04-10
